node,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
11,-6.553928656977528,1.9841706587119445,-1.421886975665096,0.37960353708359795,0.0657637844386472,-1.5167763794023317,0.19771844259622035,-0.9621970682977583,1.185130820361198,1.1371257685448901,0.8992651116561506,1.4364174119858863,-0.8383139384927406,-0.4184116389303492,0.8451103731721351,-0.21069886694286002,-1.41838315138355,-1.2060182483091249,-0.25189515452100436,0.9530547127768639,-0.2312813899546221,-1.4620431644954208,0.49956594388563297,0.6362169783463979,-2.202914720522498,1.1941346653159712,-0.28656490217819436,-1.3967414841160615,0.3824068926820046,2.427304767433968
12,9.876421437796148,9.225310894459888,0.2220417944026633,0.6471041569261405,3.7206378622603955,2.5975997961212536,-3.0191390825796276,0.3889302271576085,3.7469809111277974,-5.157783374529866,-0.20057547805643752,-1.9202186689417085,-0.7915086056397991,0.13133635010331973,-3.345221236000969,-0.050693304844250976,0.16197986149648147,0.4691962432619003,-2.23324543960693,1.810517663792269,0.04400017331211383,-0.49901931827891466,-1.985457682455296,-0.06944771145955139,-4.285764460761005,-1.5846523353312156,-2.390881430697512,-1.8092788919742515,-0.8289722439089768,2.49555957325378
13,12.847764148938522,-1.397789180003668,-2.1674019032985234,-3.7202966161883695,-4.0837194247277475,-6.622890486348893,-2.617953314173248,4.270317578594204,-0.5393795349990177,-1.3443651257260947,-1.1849154964586948,-2.708865325824719,5.4563093376899525,0.6896942837483454,-1.2382992832014295,0.38310333605158625,1.8409028330995747,4.484656308770359,1.3407196824388954,-3.4719259330055214,-2.671439171870574,1.2340952027615337,-1.3115724693642903,-3.2064591895418615,-3.287400145707808,-1.182496564194863,-1.0618430825639806,2.224897173044936,1.0570007829190033,1.869108394923945
14,-8.291637959398617,3.488878205317184,3.6623455967793723,-2.312883612497714,-0.058857633387324346,-1.6620396753213325,1.2796837595722783,-3.8828065867210264,-0.441405567495364,-0.3767734646380721,1.6529930904383545,-0.9288219354000643,-1.090146674863463,0.24238129716003712,-0.597462676062085,0.06016460542546819,1.1910905150761946,-0.32427664416107793,0.8220909655256594,0.9939408930342905,-0.24608206650781558,-0.3872157215984901,-0.35902672609708236,-0.7434190401631486,-1.2217534406754464,-0.05289227876887341,0.3961946086148732,1.4183409789998545,0.43047071411123605,0.23465974911311083
15,-1.2876016163662403,-2.336856709509679,3.994981147466182,-0.050755337319056903,2.176797920154046,1.2305437644368638,1.1360596476036948,0.34336428445470224,-0.6108504726160557,0.9987871666157647,-0.1515967365284896,0.6113583297344647,1.3620262331429516,0.19602637137532092,-1.354896925882733,-0.38151837804409544,0.46615523093280503,-0.8959970487060019,-1.0418524352024592,0.17720002560249484,-0.46281385748318127,-0.9379078141777406,1.7771393413138776,-1.6075600848873872,1.0029764321377077,-1.4153292475699495,2.127799595707327,-1.076594950574863,1.4607307240682637,-1.7543895966163983
16,-7.016412016781492,-0.76797807037863,1.5883629487168476,0.8515823522612281,-1.1555567244539746,-0.8780948695331905,-0.6446076758738597,-0.02572223444581848,-1.655871653277789,-2.752281104875382,0.6037380894188037,1.2547411853116812,-1.0292370811917184,1.4254113650076092,0.8048284264811557,0.24148430777020885,-1.4004218898095409,0.5484127310613875,0.03546236265705435,0.14415289678724874,-1.0150027390528928,-0.7821583436456159,1.074218203512346,0.11114540156839432,-0.2142770748431889,-0.6700834660930407,0.518748116578349,-0.30789967588028083,1.2685784708246635,0.9420269723358877
17,-6.963649105835474,-0.7272852322774573,-5.340867944348598,-0.29362652066697353,1.000647611760283,2.5691921590944062,0.5988604303681212,2.488486334564536,0.06282382352141307,1.9301502361553031,0.3320804866514201,-1.373933553286538,1.246531515277356,-1.2977624642374768,-1.9690884855097843,1.68640040042894,-1.2236823545012319,-0.6316430615542489,-0.295731632394644,-1.788970398832793,1.0637362476617291,2.208643043471764,1.7339897366260901,-2.951078311560329,1.3040382421391272,-0.9823899236539204,-1.4143382833621625,1.4119113371446834,1.404820529676167,-2.7110290745799475
18,-1.2096428744312704,-4.21972063910415,1.773746915818541,-0.5847040211692414,0.5392541977859573,1.7945731328117678,0.632512029802157,1.3777752740298426,-1.760628986260455,1.702854448064465,2.1164477160896986,2.960202665311555,-0.6580730321065383,0.40428775520776744,-0.4230313260856604,0.7388643479488166,0.6800743711620327,-1.016843436396194,-0.1095651851815401,-0.2363208901309991,0.5756052461087942,-0.5971973936059549,-0.7657504345315561,-0.756203731439297,-0.17249254460920965,-0.09312888536197836,-0.5531062730729529,0.3815637867055925,1.640704802410015,1.4648805274849834
19,-8.219373453308119,-1.7011457482369148,-0.560956980903325,1.2007353439975657,0.47525725935761454,-1.0264741695461832,-0.10699824598615962,0.5915678528827751,0.9927713153580822,-1.327337003202371,0.48702330500960955,1.28343245452473,0.3929741952406324,0.31923944562170364,-0.002947443457334115,-0.22990956411123098,0.20702627350264693,0.09130336227476249,-0.02668377550178321,0.5071439202956194,-0.3324560944216843,0.17674785241608404,-1.1954044801033747,0.3367888227707692,0.082789724629519,0.6958998074562261,1.0088795989725103,-0.17899051636381993,0.4748422594801227,-1.0593131740743584
20,17.282257361416043,-5.025182334312199,-5.5392124355247985,-4.718762730418989,4.779869030704107,0.6992381280728405,4.2207470038075305,-6.061831582722135,2.9881762896003736,-0.12327151182458954,2.67801911520604,5.436489929984766,4.102662197085959,-0.775547910967255,-1.301479431925806,3.437839903549942,-0.34494923272606154,3.0847503019050317,2.434610348731547,0.951565345668289,2.4611705155052572,-3.0244510250723082,-0.9712727573364817,-2.437676223345131,3.658103515563435,-2.475248138324346,2.440337034051341,0.02509139345541821,-0.849094053935151,3.8125710548029845
21,-5.799490590953424,-0.3197747021625534,-3.017212832041717,1.3748675824398855,1.437306110145278,-0.5710688253734221,1.1130868992380287,0.9488288358791338,1.783987200147885,1.049567932549556,-1.2771008267722288,-0.1403000302693588,1.03669094624098,1.6088520801410953,-0.0815253721145075,-0.7124823183786347,-0.6394071537903857,0.8280388583108182,-0.8773235690334757,-0.2792502731980813,-0.6388264090359855,-0.9623339142611815,-1.0857944690340129,0.289797548590943,-1.1353885527460992,-0.7958160261827396,-0.32073058603939747,0.062428735232894925,-0.07591684206828003,1.2080007652297453
22,-6.482678499671917,0.9776010300870305,-7.512269466856979,1.607402736468697,0.2787865688041966,4.080537985281451,1.3555888601162824,1.6171532362517353,-1.0270846932237048,-0.5659792531451737,3.610849312365333,-1.1249189328455198,2.1629815964554266,-1.879836420051826,0.09522762608251371,-1.1323990790426988,2.5922329653701084,-3.7228356125497672,-1.4021584021790463,1.1786311847267954,-0.9833603865534275,3.6213229900071084,-0.8615443895633145,-1.4436399677846794,-2.2036680567605242,1.0486867795514905,-0.5548199798454587,0.7129979027752547,-2.11273557148313,-2.734101375708023
23,4.405146791973683,0.8026949975037274,-6.500692838660753,-1.8472786494252713,3.7453239039797506,0.07863189871411289,0.5877817871004267,1.7881220994543976,-2.7466260722584845,-2.6048039238368346,-1.6603785554780581,-0.7831557812406584,0.10392028073204651,-2.185224358880732,-2.067604846873626,4.039104122226285,-2.244114319312577,0.7777502050802345,-1.5648395937702693,2.632133002973727,-0.8314379637941746,0.010628242137557477,-3.292096231028356,-1.355702558993107,0.02696290775454492,-1.647136115141316,-1.416797591628645,-0.5784533898503282,0.7020364211389515,2.932479598516038
24,4.510889024843274,-3.268722880807128,1.0166461444763009,-2.2295291061463023,2.4147560687788774,1.7166258684060365,-1.3610290115750896,-0.8068896333723297,-2.1778665772602435,0.7455324692277251,-1.8675298305998842,0.4841052684935186,-3.627232367965299,-0.5935561309962974,0.19763999224296447,-3.51812735265751,1.2838250868765992,-0.20938293277356432,-1.400250066726891,0.7809494856730061,0.3601938612520404,0.9270662985840509,-0.3468032396370957,0.5975080971008218,-0.6880799103969074,-1.2520075418172711,1.4228524234081743,1.138452340036665,-1.1035380973737032,-0.1630574754967948
25,-0.665300970654741,-2.2985887033661325,3.6307222999809894,1.9656338459093623,-3.092230428616184,-1.4699538991479515,1.8843338395629392,0.9525481946313918,0.5490427419369363,1.2523741957566359,0.006046113505384331,0.6909185903805153,-0.19910020036080203,-1.401902097939494,1.5685001206086684,0.011358332379743132,-0.3434484273439675,0.2772390716680564,0.2938224611519064,0.4314085444407167,-0.08460660618164145,-1.708470082220299,-0.8066624300438539,-2.2075144931935107,1.1416008855276105,-0.5789539101532518,-1.5406358102458995,-1.2634842707484735,1.1104777819951233,0.6430311235893101
26,-9.354901453927086,-2.8702514801205092,4.758281408620512,0.4782222075222672,0.8555953242031823,0.8281975987813611,-0.3257447131835428,0.18469048305812794,-0.13421612728812451,-0.7763878321777529,0.6043719736790139,-0.5272737033005506,-0.6788169601104014,-0.7134741345539425,-0.046519831663942406,-0.6534065406744195,-0.3184146216350336,-0.5421771208964715,0.11680563355501578,-0.23262066885881444,0.26164681654970656,-0.3321201788970611,-0.15336226290773824,0.18237517832408012,0.18887733426002473,-0.35650115085729783,-0.5984675243148206,-0.08070120916218655,0.7802135550335296,-0.2769072538773361
27,13.386364741900795,13.995845053126077,0.6317610048437952,6.976770757183512,3.098021087766217,4.766579193154876,-4.577819501563802,1.6199602978276317,3.0977209818668197,3.3512372092657743,0.3597616540309042,6.398148493244204,3.320414078311939,-1.2515348115449776,9.702606133584151,-0.4675361587696743,-0.2840513268265387,4.011658651798061,2.659279353856529,-1.7072139308721048,3.6877570045073025,-2.8941905792072316,-0.8003355263803417,-0.9193376473888151,-2.9513482834692617,-0.20157316037541834,0.2548058061313593,-3.0731935757862168,-3.3423840852648685,-0.9311587517339621
28,-8.60490910637698,-3.0314295743996658,0.3460448167087375,0.65889995869434,0.47188163303788805,0.035663824304979615,-1.5816956515011211,0.3797818770572599,-0.6572044244586646,0.48757680366625833,0.12508525463952014,-0.2566448417676082,-0.4216512960590883,0.21322726742657658,0.2564210208302748,0.015556512774077012,-0.1841282489443889,-0.807634059608112,0.11237155314908866,-0.9010541331204144,-0.4881217914907126,-0.9560668896166558,-0.5378584552870532,1.3625970149183684,0.4880223243860354,-0.7655981707393934,1.0240640812759798,-0.5607752744311919,-0.5701802019089816,-0.21026273705792103
29,7.694181141344209,1.0619507157290355,0.950169932998665,2.1749279224539975,2.4481002567251933,0.277963756075159,-0.223722055670168,-1.9559642408703344,2.779509745638847,-0.5011251023689378,-0.05249173091492631,-0.10527488118653913,-0.8760825430206578,0.8373653476639334,0.34773729500892414,1.4185334504144946,-0.6104798552712569,3.0205328987238995,-2.298341264252155,2.938176735929972,-0.6161307407440791,2.9356001372872487,-2.2467202789494083,-4.181974648241003,1.2248259836507727,1.085486480286756,0.8335513376781373,0.4886972211286436,1.6947070541681712,0.7140708550886157
30,-0.27715659895642103,-1.1313649563228012,1.8949604478852857,0.5821382627864619,-0.0354070915719592,-1.55409498746061,0.2665313640972429,-0.47619368941941287,0.45313998926432875,-1.1600978503157104,-0.664919054506531,-0.8168351112661665,-0.19246490652004544,-0.04597144294997991,0.8915733804564983,0.5639367564289319,-1.364032859062129,-0.08443518577441693,-0.07765227364853375,0.6483744912502469,-0.4866288411541361,-0.44070189159317336,-1.3247256220422319,-1.4158817770722056,-0.06097353922412689,-0.18534004157378625,0.3069686398402469,-1.5649204877111016,1.5327676314954144,-0.9953931469094611
31,8.400960886503247,9.784570048012867,3.5330603297330283,2.322113602740973,4.523216760149297,1.7762200449650303,-1.4852216566373753,5.272089138397853,-3.0348163487321416,0.3361947812432865,0.21709280992290164,1.5463928275591474,-1.1642765306210243,1.3208269588613593,2.212960006375974,-1.2132171781742744,1.5163948565477687,2.483380798023525,0.51643547017277,1.105758287790927,0.47144155149249933,-2.20899926607055,1.8282897078450313,-2.8160806123705373,1.442201009311793,0.7459592652803768,-0.19706676928416597,1.586875252734976,-0.9284035145578634,-0.026803741422799322
32,-0.8522637272769088,-1.5392870536877248,3.5111676902571176,-0.5063145556834326,-0.16478246627906684,-0.831759544075759,2.204984678228662,0.0695411148234977,1.2354626187080255,-0.18121484570741933,-2.065054949349876,0.6808727388883009,-0.2002735167431178,-1.0778837941895045,-1.563330853897976,-0.6731242464759766,0.23411208594133007,-0.9122340976962651,0.887854568165474,-2.0896014660602664,0.4464401229057024,-1.9558093446977327,-0.9946665786299305,-0.07144654488057928,1.7210970252415179,-1.5495705947762994,3.026486167599312,1.1434283053927394,-0.30986784795905326,-1.4760162339402922
33,-1.3696213218320987,-3.9966356941221357,3.3501762797944554,-0.6257673355809728,0.36872041829744684,0.594803363169499,-0.0028580332494759384,-1.358295214548309,0.5977520023698376,0.8173013036775282,-0.6878215156090801,-0.31001707425848957,0.2675296766102366,-0.32700043744477264,-2.3451844261431725,0.08103533835093958,0.5882662844566111,-0.8574500374456667,0.07762053416883588,-2.0331534073721573,0.918514722999389,0.6959561763450923,0.9466771858310502,-0.755057778582363,-0.933787142457601,0.7967707754949303,0.0885023005647018,1.0697023403468464,2.0802835734256178,-0.2374755614043929
34,-7.530040958877553,-2.8536737047096477,-1.6747996430095002,1.0832695896870357,0.7690387385979875,0.7313686070996336,-0.5141973987424728,1.4022535555417828,1.0589358172381507,-0.002033341328870292,-0.24936096110003358,-0.7830087520659432,0.4948329061939941,0.49754187571704245,-1.12749227511793,0.6921383528383784,0.3978713484026785,-0.18921704908359088,-0.6436495185883161,0.5846174700223883,-0.4622977280389709,-0.9121452122851773,-0.16895621410236725,-0.5844240795343039,1.353552585702486,0.24136260059957743,0.3107948269974566,-0.1325251552147335,-0.7453573771238048,1.1676763631127145
35,6.794783207766989,1.0121777334546762,-8.153481096850216,0.10028288516537517,4.4521432347683545,-0.4977177091486034,0.8481695629527164,-1.9746155525841416,0.9617983862528967,-1.725178497549686,-1.934605083901869,-0.6053081146204271,3.329466075166486,-1.1014071022986622,-2.661546370422853,-4.755848703412689,-2.204183280536466,-2.730011878963823,0.04216658547871747,-1.338822079799131,-0.29519721573388846,-5.579417075194856,0.07020932652167396,1.8994689582571518,-0.9622821586391433,1.3179117919708105,-0.721233959706548,0.3121862569953173,-1.9214824972344993,-0.3778989461610642
36,1.3198784951114855,-5.286123023060592,1.3827457821750235,-3.553874340831864,-0.4470913184505266,1.2706283533881642,-1.460236296243112,-0.1823544727013021,1.6635636176050512,0.8509210466684286,1.2130846689241002,-1.086369497585711,-3.3372096371197895,-2.2058517755635405,0.9976767318890868,0.043758021064586296,-1.4084868616536248,1.0643350636954008,-0.8083333047363699,3.680520501483793,3.122132973528934,-0.359644162092142,-0.07729346924322632,-0.040016525460637505,-0.9562870251757105,-0.5619051614516591,-0.3241786033727216,0.4343468094436036,0.505445050222479,-0.8901591827085182
37,2.1327951999408703,-1.4619981842447645,2.4240678047916675,1.3324157030280916,-6.6531634522838115,-3.627632627286686,1.181227501127884,1.6011022587079078,-0.5655223165634758,0.4590929789730811,-3.497166631896002,-0.9156134840604211,0.5334771462901543,-0.9281995272615733,-1.0189437464425963,-0.08962679284460981,0.2544725573039408,-0.07163868534607418,0.7545891890692322,-0.38815551652223307,-0.8198796686969975,-1.7931998544165946,-0.21799140006686957,-0.6852742989105248,-2.0635794139391406,-0.2310158685680825,0.487745020385361,-0.47266047591255106,-2.21211821806097,-1.966773754587896
38,-4.566753156869162,-2.907777259855222,3.6798760895537277,0.3407984478848349,0.3677608024799422,-0.09538036502604585,0.46413539831748873,-1.00836719173277,-0.5285808018515776,-0.26039318879711515,-0.1815602186596191,0.3248337859888168,0.8395728144235691,-0.18798419803300825,-0.08754816532992162,-0.0005326109992551396,0.34798854305559435,0.19413941309228183,0.2684144922225261,1.07793787753615,0.5028785348788876,1.1692994166663897,-0.7929441486752655,-0.8886611145335376,-0.37217169077015644,-0.48983252726525034,0.1744394894053734,-0.5592397273841069,-0.20049907841207618,-0.5181363938741858
39,3.335592720640222,-2.845425674261795,2.8704023905602303,2.191325465280743,-3.330511961074633,-0.9974761448753765,1.0834671996725183,1.6154591745934919,-2.3428056673377964,0.5454944095216626,0.042672210976007555,1.1145429424920374,0.8601267029308705,0.45234107901344667,3.015823029422187,-1.543562442237461,1.544300454028988,2.3848446294162247,-1.7830196866001609,0.7413670106384506,-2.492297706609956,-2.0623550558752504,1.500436739374243,-1.5530000886685174,0.6894286173008023,1.7376319229929167,-0.6279403434547106,0.8359931720700132,0.8430597503671761,-1.9145776735113873
40,7.124278917252346,-4.377230176133895,-10.359780505610122,-2.236173251874404,-1.6288157526822125,3.2183261724052143,-1.6558052255354394,0.1819150201669808,-3.4078813141606736,2.2218284245314357,-2.5463731952552133,8.075860907902129,6.427209911055234,3.6305165083488027,-4.83652952620618,-2.865788502359438,3.349353544224807,-3.943350316049019,2.6358289373149835,6.775665430879466,-0.736098580471673,1.4244068953164364,-0.7105412503533828,-3.762681375746895,-3.602266046019294,-4.009614442247853,-0.1449999058601597,1.020906098751933,1.8033065412502538,-3.3724475553963176
41,18.228065190463155,1.8669784996980903,0.18356100742044976,0.5287125402430833,-0.5518194098578095,-4.325862279243557,0.8609711104888222,2.6294500201233735,2.8891635702614447,2.741047620056667,-3.2286135849057347,-0.13029323573704796,1.3431674741435569,-0.5140286698119455,0.7708857122804283,0.5606313923432104,3.58913305550364,-2.34008132231388,-3.1367495013201734,-1.4927227351579089,0.7024596043247967,1.3778737396095082,0.7270410788013946,-3.4675276701345386,0.9513150620995457,-0.8881520532788322,0.6031164134562577,1.655527055711204,4.920859572387822,-4.254871357008319
42,-6.660151421072789,-1.507037914333241,-5.446282552900436,2.060963045875542,0.5638058374250527,-0.7917643309603261,-0.18920036057183984,-0.7491092961709129,-0.2097700856629455,-0.6557184204713551,0.2575900631050139,1.4854031854762717,-0.31075021928148777,-0.49029963558080364,-1.170346949404007,2.136248816032249,-0.8173903703798806,-1.8368708862566985,-0.044964529140112494,2.1697915362778173,0.47866125370167734,0.5992013789671514,-0.48018362395156683,-0.71757716230033,1.1265571111026587,0.3559139254995353,-0.3120020769139187,1.957826169007259,2.1744600141387984,0.7686174587632093
43,18.911888410716887,0.7119279677555299,-1.1253858015372002,-1.3886426616692327,3.9918460495060475,-4.374035738430798,3.168359276789981,-0.1588034636429229,-1.6943439253213572,2.882521478659896,-1.4965701685044037,2.0943754068215745,4.743038451171515,2.615321381044432,-4.214745450849386,4.763946323964872,-0.24944492158478565,-0.46156811233797945,0.850298001671467,-1.1381830986094086,-2.108927080302206,0.5490121819526346,0.06246796981844432,1.5610165910353693,1.549464012107804,0.8568088527412283,4.266848598902526,1.7645363446502946,1.4819118692978501,-2.6456999713856333
44,-7.7758417767980665,-1.969210050606486,-2.306433860485182,1.189668161590232,0.3121314285563986,-0.5554766222486869,-1.7464638842913331,-0.9496288348582735,0.5837675916347171,-1.2839244233278448,0.39958984648584606,-0.09346939029228384,-0.2252894213778441,0.13434405208353412,-0.6509771218338753,0.11568290299585295,1.0745871965378118,0.35391220040392035,1.3985581885857115,0.21807563484862674,-0.4449665960121702,-0.005915619166653728,-1.111268639459609,0.9180507045015276,0.48266070406810474,0.5503102246223605,0.838550071285673,0.7352798160790498,0.47856090544685936,-1.0196608352348064
45,-6.8163560985924025,-0.2909146454195867,2.228773471908261,-0.1954581472099142,-0.45208309803217983,-0.31699280833101945,0.2828599171355552,0.30606816692252947,-0.37676877087145483,-0.6714501012345688,0.1221895718192264,0.4203306303491011,1.2114528518674033,-1.4064393342652686,-0.7444997603608472,1.4414241507296104,0.03476388519048799,-1.0424311679758078,-0.6930268901626474,-1.3575684783401298,0.51716004615552,-1.2428669801492693,0.40572885455840746,-0.40838462814366716,0.8668284539679691,0.37401547068549507,1.270594157857031,0.698950729553767,0.10047097026097089,0.7787905261874242
46,4.784489771399903,-4.517684108085421,1.428047259163241,-1.4956484968051167,0.6297088897003479,0.8153936485503618,-2.658790250686679,-0.9018020026268562,-0.09434645681629615,2.603709998507961,0.2104293943769098,-0.557223040924492,-0.17827508631893355,-1.6144303676878173,0.08837973772394529,-0.5083859833814606,0.5763145012891628,0.4005251579774847,-1.48470718714652,0.09493199142458689,0.48697874487622844,-0.7444595309054078,-0.3060368129378252,-2.8150044865710484,0.28671212434209303,0.36358636911741143,0.669544182072004,-0.40237285064147676,-1.714395033089508,-1.1468256132241745
47,13.490756011759505,0.18907301673422955,2.1130743222835804,-2.388372017632487,-0.8688215839934232,-2.3063908813688867,1.4579459691684777,0.4530620674489322,0.06401349996970145,-2.743996049244195,1.6134792090149017,-1.2666396771462078,-3.8628180445349525,0.32014691165092274,-4.784849365374491,-2.4024089142400467,-2.7732913698211865,-0.685342004018959,-0.20309379322445112,-0.04101073226573249,0.48918607423906757,-0.05125003095214203,-4.749869449770407,-0.46192679713372464,4.695651854214311,-0.2867590455819667,1.220250623000234,-0.3171245996174514,-3.5679929236251233,-1.4278696241255493
48,-8.911138317468556,-1.452552405977559,0.6153319709716069,0.9115523889164988,1.0639629685290903,-0.0179894229972942,0.6466897274684971,-0.6207220901323995,0.34661301514751247,0.5016104513414795,-0.006930005964241508,-1.4446463005584966,-0.5117460891522141,-0.04163534053839307,0.284465132854656,0.4175588406871818,0.6442354149491856,-0.6481997444638039,-0.1450660516193293,-0.3514488673417728,-0.9572613145461587,-0.030093123013274596,-0.02841641156521662,-0.03736950450141038,-0.10056750421662913,0.4865575220178089,0.6812625927172715,0.4257175960780277,-0.1707543725404348,0.8601745084290172
49,10.569824875835753,1.5408898458353835,0.0012912801612772102,-1.6356679981335556,1.129952455270714,-2.908554951530548,3.3133714689422735,3.988209554990968,3.693814959656714,2.77416698454507,3.6680958263833827,1.3427237318946421,-1.1807029723194076,0.1269949287992827,0.8703025667662339,-0.7319611308100465,-1.7159055004989074,-4.021636929167134,2.0449818181535457,-2.1893111483394625,1.2535579701688744,3.0902728914733304,2.144262393597695,0.32883014561728174,0.6463034943934485,-0.6538162467521498,0.4137368817686477,-1.3929379708318426,-3.954826465546739,-2.1309914844978506
